session_id	cookie_id	individual_id	session_seq	url	creation_datetime	function	logic	intention	duration	active_duration	loading_time	ip
23773196	f9658652400a4c05a2f1d70206839421	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:35:19.998000	function	logic	intention	4772	4772	2301	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:35:25.186000	function	logic	intention	99031	99031	542	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:37:04.607000	function	logic	intention	1813	1813	415	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	8	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:37:06.843000	function	logic	intention	19739	19739	445	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:37:29.622000	function	logic	intention	78077	78077	3054	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	10	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:38:47.746000	function	logic	intention	1578	1578	352	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	11	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:38:49.793000	function	logic	intention	22360	22360	484	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	12	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:39:15.440000	function	logic	intention	160339	121296	2923	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	13	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:41:55.963000	function	logic	intention	275253	149212	614	122.117.9.173
23773196	f9658652400a4c05a2f1d70206839421	individual_id	14	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:46:31.279000	function	logic	intention	15149	15149	382	122.117.9.173
23773197	8cde6fe67b0c4c39a928f925059d0c4a	individual_id	1	app://com.cathaybk.mmb.ios.app	2016-08-01 02:26:57.268000	function	logic	intention	1188	1188	-1	36.236.43.173
23773197	8cde6fe67b0c4c39a928f925059d0c4a	individual_id	2	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 02:26:58.456000	function	logic	intention	613771	128162	-1	36.236.43.173
23773197	8cde6fe67b0c4c39a928f925059d0c4a	individual_id	3	app://com.cathaybk.mmb.ios.app/歷史推播訊息	2016-08-01 02:37:12.227000	function	logic	intention	109	109	-1	36.236.43.173
23773197	8cde6fe67b0c4c39a928f925059d0c4a	individual_id	4	app://com.cathaybk.mmb.ios.app/國泰世華銀行	2016-08-01 02:37:12.336000	function	logic	intention	5156	5156	-1	36.236.43.173
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	1	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:27:02.250000	function	logic	intention	22985	22985	-1	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	2	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:27:25.652000	function	logic	intention	52600	52600	559	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/Home/LoginMessage	2016-08-01 02:28:18.268000	function	logic	intention	2161	2161	1775	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	4	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:28:20.461000	function	logic	intention	11356	11356	254	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	5	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:28:34.670000	function	logic	intention	284265	284265	2899	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	6	https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_10.asp	2016-08-01 02:32:44.915000	function	logic	intention	12933	12933	-1	180.176.44.197
23773199	31e3e91c11cf4e478bda2ec2d96c93e4	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:33:18.951000	function	logic	intention	281	281	211	180.176.44.197
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	1	https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP	2016-08-01 02:27:11.900000	function	logic	intention	9719	9719	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 02:27:20.809000	function	logic	intention	17777	17777	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	3	https://www.mybank.com.tw/MyBank/MyMobiBank	2016-08-01 02:27:38.586000	function	logic	intention	346460	288119	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	4	https://www.mybank.com.tw/MyBank/Home/WRedirectDetail	2016-08-01 02:33:25.460000	function	logic	intention	5012	5012	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	5	https://www.mybank.com.tw/MyBank/Home/MyMobiBank	2016-08-01 02:33:30.580000	function	logic	intention	202292	202292	1261	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Pay/B0409_CreditCardBill_Inp2Cfm2	2016-08-01 02:36:52.350000	function	logic	intention	15234	15234	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	7	https://www.mybank.com.tw/MyBank/MyMobiBank	2016-08-01 02:37:21.100000	function	logic	intention	15798	15798	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Pay/B0409_CreditCardBill_Inp2Cfm2	2016-08-01 02:37:36.808000	function	logic	intention	44622	44622	-1	36.236.43.173
23773200	00e4ccdac3614f1d967f4c0e0156cc20	individual_id	9	https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank	2016-08-01 02:38:21.430000	function	logic	intention	80256	80256	-1	36.236.43.173
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	1	https://www.mybank.com.tw/mybank	2016-08-01 02:27:11.699000	function	logic	intention	51923	51923	-1	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home/LoginMessage	2016-08-01 02:28:04.120000	function	logic	intention	10831	10831	895	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	3	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:28:14.921000	function	logic	intention	15365	15365	774	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	4	https://www.mybank.com.tw/MyBank/Quicklinks/Home/LoginMessage	2016-08-01 02:28:30.364000	function	logic	intention	4228	4228	421	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	5	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:28:34.908000	function	logic	intention	41984	41984	536	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	6	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:29:17.300000	function	logic	intention	66816	66816	2871	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	7	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:30:24.194000	function	logic	intention	10714	10714	938	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	8	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:30:35.490000	function	logic	intention	14084	14084	582	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	9	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:30:49.383000	function	logic	intention	12485	12485	612	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	10	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:31:01.931000	function	logic	intention	6699	6699	776	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	11	https://www.mybank.com.tw/MyBank/Quicklinks/Home/ReLogin	2016-08-01 02:31:08.693000	function	logic	intention	6223	6223	311	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	12	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:31:15.119000	function	logic	intention	41440	41440	478	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	13	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:31:56.919000	function	logic	intention	7779	7779	2971	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	14	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:32:05.292000	function	logic	intention	35696	35696	884	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	15	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:32:41.980000	function	logic	intention	27068	27068	1631	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	16	https://www.mybank.com.tw/MyBank/Personal/Home	2016-08-01 02:33:08.916000	function	logic	intention	23746	23746	976	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	17	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:33:32.725000	function	logic	intention	145680	145680	1382	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	18	https://www.mybank.com.tw/MyBank/Personal/Home	2016-08-01 02:35:58.530000	function	logic	intention	16019	16019	583	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	19	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:36:14.615000	function	logic	intention	13427	13427	658	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	20	https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fPersonal%2fHome	2016-08-01 02:36:28.183000	function	logic	intention	3226	3226	910	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	21	https://www.mybank.com.tw/MyBank/Quicklinks/Outer/UserGuide_HowToUse	2016-08-01 02:36:31.487000	function	logic	intention	1876	1876	507	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	22	https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fPersonal%2fHome	2016-08-01 02:36:33.503000	function	logic	intention	1227	1227	394	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	23	https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome	2016-08-01 02:36:35.312000	function	logic	intention	4750	4750	778	180.217.170.190
23773201	d9c70e64650d4d1790c81cad11628cb0	individual_id	24	https://www.mybank.com.tw/MyBank/Home/Login	2016-08-01 02:36:40.125000	function	logic	intention	1082	1082	422	180.217.170.190
23773202	058b17c35ee94604bb135afb7d30040a	individual_id	1	https://www.mybank.com.tw/mybank	2016-08-01 02:27:15.998000	function	logic	intention	36242	36242	-1	220.229.45.98
23773202	058b17c35ee94604bb135afb7d30040a	individual_id	2	https://www.mybank.com.tw/MyBank/Quicklinks/Home	2016-08-01 02:27:55.856000	function	logic	intention	38658	38658	3969	220.229.45.98
23773202	058b17c35ee94604bb135afb7d30040a	individual_id	3	https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout	2016-08-01 02:28:36.100000	function	logic	intention	4070	4070	1711	220.229.45.98
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	1	app://com.cathaybk.mymobibank.android.app	2016-08-01 02:27:16.957000	function	logic	intention	5135	5135	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	2	app://com.cathaybk.mymobibank.android.app/CheckOTPToken	2016-08-01 02:27:22.920000	function	logic	intention	78	78	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	3	app://com.cathaybk.mymobibank.android.app/GestureAuthInputView	2016-08-01 02:27:22.170000	function	logic	intention	4090	4090	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	4	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 02:27:26.260000	function	logic	intention	79	79	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	5	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 02:27:26.339000	function	logic	intention	78	78	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	6	app://com.cathaybk.mymobibank.android.app/LastestActivity	2016-08-01 02:27:26.417000	function	logic	intention	1093	1093	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	7	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 02:27:27.510000	function	logic	intention	2073	2073	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	8	app://com.cathaybk.mymobibank.android.app/OTPPushMessage	2016-08-01 02:27:29.583000	function	logic	intention	2134	2134	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	9	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 02:27:31.717000	function	logic	intention	78	78	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	10	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 02:27:31.795000	function	logic	intention	63	63	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	11	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 02:27:31.858000	function	logic	intention	29116	29116	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	12	app://com.cathaybk.mymobibank.android.app/企業行動密碼	2016-08-01 02:28:00.974000	function	logic	intention	2094	2094	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	13	app://com.cathaybk.mymobibank.android.app/InputPinView	2016-08-01 02:28:03.680000	function	logic	intention	7393	7393	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	14	app://com.cathaybk.mymobibank.android.app/TabBarActivity	2016-08-01 02:28:10.461000	function	logic	intention	78	78	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	15	app://com.cathaybk.mymobibank.android.app/LastestTabGroup	2016-08-01 02:28:10.539000	function	logic	intention	78	78	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	16	app://com.cathaybk.mymobibank.android.app/NewMyBank	2016-08-01 02:28:10.617000	function	logic	intention	16140	16140	-1	36.231.124.101
23773203	402d650a61604d61aa4c751d831ea16d	individual_id	17	app://com.cathaybk.mymobibank.android.app/LastestActivity	2016-08-01 02:28:26.757000	function	logic	intention	0	0	-1	36.231.124.101
